customer_id,segment,age,gender,state,occupation,registration_date,annual_income
C06187,retail,58,M,Quintana Roo,Accountant,2022-02-20 10:05:18.394276421,1022224.9633988433
C06188,retail,26,F,Quintana Roo,Government Employee,2023-08-26 03:05:45.982758260,953893.6091369974
C06189,retail,33,M,Sinaloa,Government Employee,2025-09-20 18:26:26.505066803,908347.0411588983
C06190,retail,35,F,Baja California Sur,Teacher,2020-01-06 15:56:38.903219689,348997.99077151465
C06191,retail,41,F,Jalisco,Accountant,2020-10-08 15:57:52.539102483,556540.4074610437
C06192,retail,38,F,Aguascalientes,Freelancer,2023-01-17 15:41:23.261764451,322475.4171862169
C06193,retail,24,M,Ciudad de México,Accountant,2023-03-14 00:21:14.438868160,647467.5251857466
C06194,SME,37,M,Michoacán,Teacher,2025-11-16 16:27:30.325412877,349628.86231919477
C06195,retail,40,M,Morelos,Student,2023-02-18 15:38:54.194157803,258393.92887102359
C06196,retail,34,F,Colima,Government Employee,2025-07-20 17:23:53.826592520,801701.5613751693
C06197,retail,50,F,Veracruz,Accountant,2024-04-15 04:19:03.033227766,511715.7446222609
C06198,retail,53,F,México,Accountant,2022-05-11 02:14:08.919687544,835103.8568427431
C06199,retail,41,M,Veracruz,Freelancer,2021-01-14 10:09:14.889227538,222989.42959556528
C06200,retail,44,M,Puebla,Engineer,2024-04-29 02:32:06.291229438,804059.6229927272
C06201,retail,18,M,Colima,Student,2020-02-29 05:06:17.186664201,214240.9718289778
C06202,retail,36,M,Coahuila,Consultant,2023-04-06 23:21:07.176980610,1997743.313946552
C06203,SME,54,F,Ciudad de México,Engineer,2025-05-15 04:51:46.378494895,1145950.1560727842
C06204,retail,36,F,Baja California,Student,2020-09-19 12:42:27.448994960,197708.0022994081
C06205,retail,33,F,Sinaloa,Government Employee,2023-06-04 03:38:14.218535130,942160.4713498848
C06206,SME,69,M,Zacatecas,Retired,2022-03-08 00:32:02.849611972,438455.8456168438
C06207,retail,63,M,Durango,Student,2021-06-24 07:50:26.773652073,249198.35195793852
C06208,retail,47,M,Chiapas,Freelancer,2021-02-05 14:33:36.349874871,733764.9598242281
C06209,retail,55,F,Michoacán,Sales,2021-11-25 13:36:07.395390541,722002.4847977957
C06210,retail,18,F,Puebla,Student,2021-05-02 17:41:35.111128434,220195.1502004923
C06211,retail,32,M,Zacatecas,Sales,2020-11-07 05:05:42.514272770,295293.7507303716
C06212,retail,36,M,Aguascalientes,Lawyer,2022-12-12 12:58:30.242189067,1101152.7453817758
C06213,retail,39,F,Chihuahua,Freelancer,2021-09-17 09:52:42.468235685,744506.0950368012
C06214,retail,36,F,Durango,Consultant,2023-07-29 14:53:33.203854512,1332371.4917351971
C06215,retail,18,M,Durango,Student,2020-08-28 03:59:16.137943726,275112.5082626266
C06216,retail,46,F,Sonora,Consultant,2025-11-02 09:11:09.938737909,566338.8183734891
C06217,retail,48,M,Sonora,Lawyer,2022-10-28 14:39:26.303369759,1785714.222481222
C06218,retail,61,F,Nuevo León,Retired,2025-06-15 11:36:21.714622686,695755.2418663024
C06219,retail,32,M,Hidalgo,Student,2022-01-10 00:35:14.016267830,191882.11766952244
C06220,retail,31,M,Sonora,Consultant,2022-08-12 22:35:55.204380957,1016026.5720638989
C06221,retail,18,M,Nuevo León,Student,2024-01-10 14:17:30.888996419,250837.87139384175
C06222,retail,38,M,Baja California Sur,Engineer,2020-09-11 00:17:12.015064673,761328.4540737947
C06223,retail,52,F,Hidalgo,Accountant,2022-08-18 17:23:23.028561056,741337.7690885973
C06224,retail,34,F,Campeche,Sales,2024-07-13 07:29:27.090312349,461853.7577978595
C06225,retail,67,M,Sinaloa,Retired,2022-08-25 11:20:44.987566172,570460.7077633819
C06226,retail,38,F,Tlaxcala,Government Employee,2020-03-10 04:52:11.854924577,554812.4351817517
C06227,retail,43,M,Colima,Government Employee,2024-08-26 19:02:03.960737547,600920.9227763368
C06228,corporate,25,M,Guerrero,Sales,2022-04-06 17:54:45.347195992,624340.6042830243
C06229,retail,45,F,Querétaro,Engineer,2024-12-26 12:45:57.157938769,1178441.8531142161
C06230,retail,18,F,San Luis Potosí,Student,2021-05-24 19:18:32.601787257,257017.17801170063
C06231,retail,50,M,San Luis Potosí,Freelancer,2022-02-04 14:33:30.569724156,296921.24630169413
C06232,SME,50,M,Morelos,Business Owner,2021-04-05 03:06:22.506187519,2071272.988146253
C06233,retail,58,F,Sinaloa,Doctor,2025-06-15 03:35:27.306206999,1093800.6006997852
C06234,retail,29,M,Aguascalientes,Business Owner,2020-01-10 14:22:07.409942962,3882748.1669843085
C06235,retail,43,F,Zacatecas,Accountant,2025-10-13 01:51:13.587899745,712813.3331172094
C06236,retail,48,F,Tabasco,Engineer,2020-01-12 10:51:22.064105736,961373.6130412677
C06237,retail,47,M,Baja California,Consultant,2025-10-10 17:51:32.025142179,1759242.9739969536
C06238,retail,31,M,Ciudad de México,Student,2024-05-15 22:01:53.739363042,192520.6143836131
C06239,retail,18,F,Quintana Roo,Student,2020-10-23 07:28:44.552126903,271889.51533282537
C06240,retail,46,M,Sonora,Sales,2021-07-23 09:27:25.809855625,734627.6141725484
C06241,SME,40,M,Aguascalientes,Teacher,2024-10-14 16:12:14.845616778,627885.7714713105
C06242,retail,35,F,Nuevo León,Retired,2022-05-08 00:09:29.697921543,680230.8674177711
C06243,retail,51,F,Veracruz,Teacher,2022-07-19 13:36:19.375908852,423839.49976283265
C06244,retail,41,M,Morelos,Sales,2020-02-03 04:42:29.247835385,528863.7492842267
C06245,retail,26,F,Chiapas,Government Employee,2020-11-27 07:08:52.068026835,483877.6620352641
C06246,retail,18,F,México,Student,2021-07-17 04:01:47.847259001,219253.00234863636
C06247,retail,28,M,Oaxaca,Sales,2020-04-04 08:32:07.919620215,464387.2031813616
C06248,retail,70,M,San Luis Potosí,Retired,2024-10-20 12:28:46.297680621,641399.6282511621
C06249,retail,50,F,Sinaloa,Consultant,2020-08-23 01:33:15.350353389,594347.5394205676
C06250,retail,44,M,Yucatán,Doctor,2020-06-13 03:07:08.698891731,941889.2268109836
C06251,retail,39,M,Guerrero,Freelancer,2021-12-22 20:30:13.554574320,810558.8248635763
C06252,retail,39,F,Campeche,Consultant,2023-07-03 23:24:56.421509337,1647792.938300652
C06253,retail,56,F,Zacatecas,Student,2020-06-09 01:49:23.818569231,263685.9438550846
C06254,retail,36,F,México,Accountant,2025-04-13 21:51:33.899423037,432603.0195529876
C06255,retail,48,F,Baja California Sur,Engineer,2024-11-10 06:50:40.535179607,817656.5206990379
C06256,retail,37,M,Jalisco,Student,2025-11-03 16:32:34.845917171,202137.01505249878
C06257,retail,65,M,Campeche,Doctor,2025-03-23 17:22:07.858416657,1491700.532772819
C06258,retail,50,F,Nuevo León,Lawyer,2023-04-08 06:21:44.127731578,1798671.3547299828
C06259,retail,56,F,Chihuahua,Retired,2021-10-30 15:00:42.618503599,272904.39521146275
C06260,retail,34,F,Morelos,Doctor,2020-03-20 02:13:01.622247204,1267407.5576294735
C06261,retail,54,M,Nayarit,Accountant,2024-04-02 06:43:26.138577171,969146.2713971157
C06262,retail,38,F,Colima,Freelancer,2022-08-16 20:25:22.781276015,524780.193740716
C06263,retail,43,M,Nuevo León,Student,2024-05-13 09:19:21.033165873,263237.0659858851
C06264,SME,61,M,Oaxaca,Sales,2024-08-06 02:28:49.847112379,371984.7352986109
C06265,retail,29,M,Guerrero,Doctor,2020-06-12 10:33:28.978149245,889571.5352501278
C06266,retail,44,M,Morelos,Student,2023-06-11 00:25:53.789834340,291037.1433160033
C06267,corporate,47,F,Yucatán,Accountant,2021-02-23 18:16:41.900817340,849775.649673258
C06268,retail,48,M,Nuevo León,Sales,2023-04-04 02:20:47.412921635,781016.5230918503
C06269,retail,36,M,Aguascalientes,Consultant,2023-01-02 16:17:39.418992751,1299070.2929533753
C06270,retail,67,M,Guanajuato,Retired,2025-05-01 17:51:21.282694300,319626.56531685876
C06271,retail,26,F,Durango,Student,2024-11-04 17:10:49.333512089,225198.9988515529
C06272,SME,59,F,Michoacán,Lawyer,2022-06-03 20:18:45.344554056,1657989.2251964866
C06273,retail,56,F,Chiapas,Retired,2020-07-21 13:16:04.898926504,257022.97552544734
C06274,retail,64,M,Morelos,Accountant,2023-01-24 10:27:21.205033695,545024.5496092131
C06275,retail,22,F,Tamaulipas,Student,2021-09-15 10:24:13.657428528,210394.6450554942
C06276,retail,31,M,Ciudad de México,Retired,2023-01-02 01:21:09.397968541,368348.3619249251
C06277,retail,59,M,Quintana Roo,Student,2023-11-13 02:53:54.113153403,191830.50197265242
C06278,retail,19,F,Tabasco,Student,2022-10-24 22:03:34.374408249,281787.21143615525
C06279,retail,22,M,Colima,Student,2025-02-14 22:51:36.434005817,199141.82991443702
C06280,retail,36,M,Sinaloa,Retired,2025-01-07 23:11:34.277723125,623354.3032883701
C06281,retail,44,M,Durango,Freelancer,2022-03-03 03:14:31.435408339,555062.1327270826
C06282,retail,61,M,Colima,Business Owner,2025-02-21 17:05:40.484258458,2666468.251402757
C06283,retail,39,M,Baja California Sur,Freelancer,2022-08-14 17:37:40.332469365,662851.3024558013
C06284,retail,34,M,Quintana Roo,Consultant,2021-03-07 01:11:40.887035747,1569723.9464792677
C06285,retail,45,M,Quintana Roo,Student,2024-02-09 14:34:51.550517120,267756.7113905287
C06286,retail,47,F,Veracruz,Doctor,2020-03-29 12:16:51.566541964,1248482.2603139468
C06287,retail,47,F,Quintana Roo,Sales,2024-07-23 21:01:08.524741157,752950.2880767427
C06288,retail,39,F,Guerrero,Freelancer,2025-01-22 09:36:17.105535174,208303.18733458113
C06289,SME,18,F,San Luis Potosí,Student,2021-09-11 06:39:35.003110045,240577.75655432354
C06290,retail,30,F,Campeche,Doctor,2021-08-20 23:57:22.431227735,1166818.2648390755
C06291,retail,59,M,Tabasco,Lawyer,2024-11-28 19:06:16.075477277,887208.0484088596
C06292,retail,44,M,Querétaro,Teacher,2024-11-10 05:54:34.869285121,522548.9196103907
C06293,SME,38,F,Nayarit,Accountant,2020-11-08 15:37:55.818283708,727010.6259570825
C06294,retail,55,M,Quintana Roo,Student,2022-10-08 18:16:16.126591953,236653.94915625502
C06295,retail,28,M,Ciudad de México,Accountant,2024-01-12 19:56:56.245039843,482915.49016777443
C06296,retail,39,M,Puebla,Teacher,2023-04-02 06:23:31.169065066,474105.4505827684
C06297,retail,43,F,Campeche,Business Owner,2025-10-02 13:48:23.365136254,3995652.8992036884
C06298,retail,36,F,Baja California,Student,2024-08-22 10:30:00.383567500,229199.20893639652
C06299,retail,43,M,Coahuila,Consultant,2024-11-05 00:42:15.841364225,1231248.1228186656
C06300,retail,39,F,Nayarit,Freelancer,2022-10-27 15:28:53.499487040,1167521.3792255274
C06301,retail,25,F,Baja California,Lawyer,2022-02-15 13:21:48.659753757,1646142.0128834844
C06302,retail,44,M,Sinaloa,Doctor,2025-04-24 18:48:42.836705317,1450091.038846354
C06303,retail,26,M,Baja California,Student,2025-06-10 19:40:48.150987800,189321.26376336964
C06304,retail,43,M,Durango,Government Employee,2024-08-05 10:14:01.443417178,733007.0922208587
C06305,retail,58,F,Baja California Sur,Teacher,2022-01-22 04:55:25.675153320,389364.9732521214
C06306,retail,38,M,Nuevo León,Business Owner,2025-04-21 03:15:53.466433596,2438248.1119251624
C06307,retail,27,M,Baja California,Government Employee,2024-09-28 20:12:26.679255174,775825.800306015
C06308,retail,40,M,Sonora,Student,2025-12-29 08:50:22.636214896,249470.3667777417
C06309,retail,32,F,Baja California Sur,Accountant,2023-09-09 12:24:15.902808730,754013.1260334925
C06310,retail,49,F,Ciudad de México,Business Owner,2025-10-15 19:39:25.687019043,4202129.091275011
C06311,retail,40,M,Guanajuato,Freelancer,2022-05-27 22:51:37.407683991,882599.3119884052
C06312,retail,62,F,Yucatán,Retired,2021-09-05 00:25:20.653361952,619471.1189269827
C06313,retail,55,M,Guanajuato,Student,2022-11-07 21:13:35.380592082,291832.8015224602
C06314,retail,40,M,Tabasco,Accountant,2022-12-08 23:36:19.829295278,898380.2733410548
C06315,retail,50,F,Baja California Sur,Lawyer,2023-08-13 16:17:14.536217439,1074474.8927757381
C06316,SME,37,F,Chiapas,Doctor,2024-01-24 05:13:39.725542458,948945.0573886808
C06317,retail,42,M,Guerrero,Sales,2025-05-02 10:54:43.749396885,426095.2295093554
C06318,retail,37,M,México,Lawyer,2022-05-24 07:54:19.600175840,1075956.4866885268
C06319,retail,51,F,Quintana Roo,Consultant,2023-03-31 04:11:36.068087385,1610137.395746621
C06320,retail,59,F,Morelos,Lawyer,2023-07-21 02:14:42.841175971,648185.6477598669
C06321,retail,51,F,Michoacán,Business Owner,2023-12-12 14:49:09.328978984,4201411.157115842
C06322,retail,53,F,Veracruz,Government Employee,2025-07-27 01:36:21.371697834,830695.2102415228
C06323,retail,53,F,Morelos,Accountant,2022-01-18 19:12:16.180660930,749592.1565741561
C06324,retail,48,F,México,Engineer,2020-04-24 07:23:44.277927641,779767.1784018234
C06325,retail,28,F,Sonora,Accountant,2024-03-03 22:38:51.796054464,478888.0492032698
C06326,retail,62,F,Hidalgo,Sales,2024-09-03 20:24:28.018909694,438306.31404643547
C06327,SME,63,M,Baja California,Engineer,2024-11-06 19:37:02.047509377,576739.7609770946
C06328,retail,39,M,Morelos,Doctor,2022-06-05 12:49:33.583634762,1373219.9795718268
C06329,retail,37,M,Aguascalientes,Sales,2023-02-24 11:57:08.579311417,581070.1203256466
C06330,retail,49,F,Veracruz,Business Owner,2022-12-30 17:15:29.865320254,1761183.4004787034
C06331,retail,48,M,Zacatecas,Business Owner,2025-03-06 02:50:33.876268174,777784.2167295018
C06332,retail,39,M,Veracruz,Business Owner,2022-02-17 09:48:03.484323733,2952860.6892137593
C06333,retail,26,M,Durango,Retired,2023-05-03 09:10:13.748506901,588439.945367255
C06334,retail,45,M,Campeche,Teacher,2025-11-26 01:17:40.658231625,606598.2807443065
C06335,retail,48,F,Durango,Doctor,2024-11-03 01:26:32.432299972,950098.557366393
C06336,retail,50,M,Guerrero,Business Owner,2022-12-24 04:22:50.172948957,4978767.645393072
C06337,retail,46,M,Zacatecas,Sales,2025-03-11 17:41:21.857281173,619707.5143470245
C06338,retail,38,F,Tamaulipas,Engineer,2021-09-24 00:19:35.631282685,732405.2577022628
C06339,retail,53,F,Baja California Sur,Government Employee,2021-02-26 04:21:38.120242522,574965.8157577836
C06340,retail,42,M,Aguascalientes,Business Owner,2024-06-02 19:40:16.295702558,1235078.5761597662
C06341,retail,36,M,Nuevo León,Teacher,2024-04-05 02:41:09.827503480,497342.8326944109
C06342,retail,39,F,Aguascalientes,Lawyer,2024-03-19 08:51:23.643851302,1503955.2786641866
C06343,retail,21,M,Nuevo León,Student,2020-11-28 10:42:49.736524042,229129.6211090088
C06344,retail,39,F,Campeche,Lawyer,2020-08-07 21:07:34.492234017,1640224.0558730972
C06345,retail,50,M,Tabasco,Sales,2020-04-01 04:18:03.798396676,559889.5224654397
C06346,retail,46,M,Hidalgo,Consultant,2024-05-18 11:21:49.489579499,1850915.6372093952
C06347,retail,60,M,Tabasco,Retired,2020-08-31 05:23:14.993586188,566442.3974512623
C06348,corporate,38,M,Jalisco,Accountant,2024-05-27 21:10:44.517093764,438506.8461222537
C06349,retail,47,F,Jalisco,Doctor,2020-04-16 18:58:34.542320351,846912.2923123541
C06350,retail,51,F,San Luis Potosí,Sales,2022-12-01 11:41:51.320176304,770069.9605938215
C06351,retail,70,F,Baja California Sur,Retired,2025-11-12 04:21:24.769229156,410571.02742931776
C06352,retail,43,F,Nuevo León,Retired,2022-05-19 08:04:48.248695976,335160.4724419292
C06353,retail,29,F,Tlaxcala,Teacher,2023-09-01 03:32:26.245736604,646129.05771805
C06354,retail,52,F,Sinaloa,Government Employee,2021-04-07 16:13:53.222161617,988315.6496658778
C06355,SME,64,F,Guanajuato,Accountant,2025-03-20 10:47:24.086163572,966124.573417119
C06356,SME,38,M,Ciudad de México,Retired,2024-05-29 22:26:36.846844621,576309.0063164349
C06357,retail,52,M,Chihuahua,Government Employee,2023-06-18 06:40:10.600140353,300670.9928021527
C06358,retail,56,F,Sonora,Business Owner,2021-06-28 08:03:47.234084154,1155687.9887744123
C06359,SME,54,F,Campeche,Accountant,2020-06-19 21:05:21.855590151,869661.3252411748
C06360,retail,43,F,Sonora,Student,2025-05-11 17:12:55.218543123,229148.15006823276
C06361,retail,33,F,Chiapas,Teacher,2021-12-29 04:21:48.815678150,307790.14920317807
C06362,retail,41,M,Tlaxcala,Lawyer,2023-02-04 06:17:13.242172511,1489044.340708131
C06363,retail,47,F,Ciudad de México,Sales,2023-02-09 17:57:36.473682709,522197.7181395906
C06364,retail,52,F,Aguascalientes,Business Owner,2024-09-29 17:51:12.650616920,3532948.2815293474
C06365,retail,46,M,Quintana Roo,Consultant,2024-10-01 03:16:17.529341585,1202504.0860863563
C06366,retail,37,F,México,Student,2024-12-07 06:49:11.797315858,183179.75222488967
C06367,retail,48,F,Guanajuato,Lawyer,2020-09-11 20:23:21.247130064,1363110.1176030636
C06368,retail,52,F,Quintana Roo,Retired,2020-03-25 05:52:17.565890144,604639.4808308601
C06369,retail,46,F,Sonora,Business Owner,2021-08-16 22:02:52.555597794,1370700.3481014543
C06370,retail,31,M,Aguascalientes,Teacher,2025-08-13 16:51:43.843053868,656433.7538493809
C06371,retail,39,M,Veracruz,Retired,2023-11-26 11:20:23.593807654,331702.9749646018
C06372,retail,53,F,Morelos,Business Owner,2021-10-01 06:03:34.905324729,2518197.95287909
C06373,SME,25,M,México,Accountant,2024-03-15 20:33:07.717177594,769031.4435733429
C06374,SME,18,M,Jalisco,Student,2025-07-22 17:59:30.400372151,217664.20481258407
C06375,retail,60,M,Ciudad de México,Retired,2022-07-29 01:00:38.798122713,475206.2399866689
C06376,retail,48,F,Quintana Roo,Business Owner,2024-10-25 09:55:48.945329188,3788933.1922880043
C06377,retail,49,M,Campeche,Doctor,2024-06-17 06:16:22.297504089,1300119.3548943456
C06378,retail,29,M,Ciudad de México,Accountant,2025-02-22 05:32:03.799578093,1045598.8312535677
C06379,SME,50,F,Tamaulipas,Doctor,2021-01-27 00:16:11.617974807,1403464.5137604568
C06380,retail,45,F,Chiapas,Doctor,2022-11-26 01:51:51.322114391,1489574.8923053455
C06381,retail,22,F,Baja California Sur,Student,2025-03-24 21:31:11.397115040,251446.1669546892
C06382,retail,59,F,Nayarit,Business Owner,2020-07-08 19:39:44.344983795,2422213.4570547016
C06383,retail,43,M,Ciudad de México,Retired,2025-11-04 08:56:44.816364299,358044.39156941185
C06384,retail,37,M,Campeche,Accountant,2021-06-27 12:49:29.278471385,570778.803234222
C06385,retail,37,M,Coahuila,Freelancer,2023-02-14 07:55:42.691088389,350924.14957856166
C06386,retail,18,F,Aguascalientes,Student,2021-11-27 02:23:44.000352636,267200.76355303644
C06387,retail,49,M,Michoacán,Lawyer,2024-04-24 07:46:31.831511163,1385091.4109484197
C06388,retail,45,F,Sinaloa,Lawyer,2024-10-08 21:42:58.126158419,950753.3276220593
C06389,retail,39,M,Tamaulipas,Doctor,2025-07-04 08:43:57.280818859,1424497.1307778838
C06390,retail,57,M,Sinaloa,Student,2020-08-25 21:50:33.058710230,246274.9137231729
C06391,retail,25,F,Sonora,Government Employee,2020-08-05 23:56:36.879889958,348313.3894977705
C06392,retail,34,F,Chihuahua,Freelancer,2020-11-18 11:20:42.961657330,261450.98638366
C06393,retail,31,M,Chihuahua,Engineer,2025-07-03 18:40:01.152897573,600231.0082437017
C06394,retail,38,M,Jalisco,Doctor,2023-08-06 09:43:16.137525961,947884.5689074444
C06395,corporate,42,M,Yucatán,Teacher,2024-08-19 00:20:27.797341041,654975.8240086467
C06396,retail,47,M,Querétaro,Freelancer,2023-06-15 07:29:30.885876910,978449.1576320139
C06397,retail,37,F,Chiapas,Consultant,2022-04-09 03:52:28.231769864,802586.4102499469
C06398,retail,31,M,Guanajuato,Consultant,2023-01-01 07:55:43.916409482,872738.7768683387
C06399,retail,62,M,Aguascalientes,Freelancer,2025-11-30 05:26:26.974509825,836788.6597003203
C06400,retail,70,F,Oaxaca,Retired,2025-11-04 20:50:41.125737717,642186.2543360414
C06401,retail,43,F,Durango,Sales,2022-10-15 04:12:41.251626516,455874.24705170863
C06402,retail,32,M,Aguascalientes,Engineer,2023-02-08 23:32:39.118621681,867848.1269617673
C06403,retail,59,M,Puebla,Doctor,2024-03-10 14:15:39.136935087,1423265.1745152902
C06404,retail,24,M,Tlaxcala,Consultant,2020-09-12 18:38:05.023875490,1655948.421441579
C06405,retail,37,M,Campeche,Lawyer,2025-08-17 00:07:51.707044976,1669812.2414548334
C06406,retail,33,F,Colima,Government Employee,2024-09-06 02:25:15.934229387,494651.9735267267
C06407,retail,28,F,Zacatecas,Consultant,2021-12-08 08:43:50.407435300,1536401.912906556
C06408,retail,38,M,Aguascalientes,Business Owner,2024-02-08 11:44:03.730810182,1190254.2676086426
C06409,retail,31,F,Colima,Doctor,2020-12-17 04:19:35.713799319,1231346.1167870387
C06410,SME,42,M,Jalisco,Lawyer,2025-03-21 00:46:55.141657781,964830.9478452927
C06411,retail,42,M,San Luis Potosí,Consultant,2024-03-13 22:24:09.712425355,1552221.1731440488
C06412,retail,34,F,Zacatecas,Business Owner,2021-07-30 02:26:16.966749092,1310060.8056976404
C06413,retail,37,M,Morelos,Lawyer,2024-09-24 02:04:12.274859044,1398696.98844276
C06414,retail,39,M,Ciudad de México,Retired,2021-03-10 22:00:38.655899842,568834.3193881235
C06415,retail,51,F,Tlaxcala,Freelancer,2021-02-10 07:52:59.936756605,1057157.1726486036
C06416,retail,40,M,Sinaloa,Sales,2023-08-28 14:10:11.867082265,696600.4712473924
C06417,retail,51,M,Chihuahua,Teacher,2020-08-05 16:35:45.708292761,509146.23557431455
C06418,SME,49,F,Aguascalientes,Consultant,2022-08-24 00:15:25.196332416,1676240.2626926268
C06419,retail,48,F,Quintana Roo,Engineer,2023-06-25 19:48:01.612001556,699103.5082788236
C06420,retail,58,F,Quintana Roo,Student,2024-11-19 16:38:14.346062445,261296.6557208013
C06421,corporate,28,M,Ciudad de México,Consultant,2021-05-28 12:21:13.005420563,1586792.3142082752
C06422,retail,36,M,Aguascalientes,Doctor,2022-08-10 03:32:05.368357510,1074779.2333010049
C06423,retail,63,M,Jalisco,Business Owner,2020-12-30 10:52:40.025055838,4952557.015305733
C06424,retail,38,F,Yucatán,Lawyer,2025-07-12 15:12:43.877705617,1027308.0136054646
C06425,retail,18,M,San Luis Potosí,Student,2020-12-03 04:10:34.672798190,190139.02481855793
C06426,retail,39,F,Veracruz,Retired,2025-12-02 03:56:21.007482826,386563.77426018356
C06427,SME,43,M,Tamaulipas,Sales,2024-07-04 17:21:53.152194244,314634.2392085779
C06428,retail,18,M,Tlaxcala,Student,2020-09-27 07:54:03.444508606,220716.83820241046
C06429,retail,58,M,Guanajuato,Sales,2025-09-11 03:15:29.011561548,333117.50198598776
C06430,retail,33,F,Colima,Doctor,2020-06-24 07:50:18.141356383,1107674.8442363103
C06431,retail,45,F,Quintana Roo,Sales,2021-07-30 15:05:29.634918361,755684.8338191048
C06432,SME,39,F,Guerrero,Lawyer,2025-04-02 07:14:04.735502638,680931.7311636561
C06433,retail,26,M,Chihuahua,Teacher,2024-11-06 10:50:21.290291322,525243.733295471
C06434,retail,29,M,Morelos,Doctor,2022-05-27 05:22:40.587229731,830679.3525592748
C06435,retail,30,M,Guanajuato,Lawyer,2021-12-07 00:11:23.407952502,1661531.8876714478
C06436,retail,55,F,Durango,Consultant,2024-01-23 10:45:38.605769769,1882074.8905053274
C06437,retail,40,M,Tabasco,Engineer,2021-01-31 17:23:59.076497628,844650.9828771527
C06438,retail,35,M,Colima,Business Owner,2021-12-21 01:56:15.983879095,4007694.772627013
C06439,retail,30,M,Guerrero,Freelancer,2020-01-07 03:01:49.238369733,792911.5281850153
C06440,retail,56,M,Puebla,Accountant,2025-08-16 21:39:30.014945919,638464.3552570208
C06441,retail,59,M,Campeche,Freelancer,2020-09-28 07:20:05.180268317,445141.0428009114
C06442,retail,56,M,Puebla,Consultant,2020-08-13 04:37:23.360676891,1637894.483263039
C06443,retail,47,M,Puebla,Retired,2023-06-20 13:56:29.398330034,443491.52792315034
C06444,retail,45,M,Veracruz,Sales,2024-08-19 18:22:32.637880958,848155.9180578358
C06445,retail,27,F,Hidalgo,Student,2024-01-31 21:06:04.273743155,297084.0092693861
C06446,retail,39,F,Sonora,Retired,2024-04-26 09:45:51.044253571,344676.9121728061
C06447,SME,33,M,Baja California Sur,Sales,2021-03-29 16:16:32.689339745,614691.7093491042
C06448,retail,20,F,Oaxaca,Student,2020-01-27 09:48:06.956501101,244432.64585946963
C06449,retail,54,M,Campeche,Sales,2021-07-31 22:44:00.541807118,814265.128194301
C06450,retail,33,M,Colima,Sales,2023-12-28 14:17:42.737638583,699140.9148754927
C06451,retail,56,F,Chiapas,Teacher,2024-05-16 02:34:42.709369435,542951.6099714707
C06452,corporate,52,F,Querétaro,Accountant,2022-09-02 12:50:31.645354231,875318.0893623643
C06453,retail,48,F,Sonora,Sales,2024-03-20 04:15:46.344928323,503147.77720141393
C06454,retail,49,M,Baja California,Government Employee,2020-04-24 05:18:50.783092449,972205.0061292765
C06455,SME,34,F,Sinaloa,Accountant,2021-08-04 09:39:26.440990352,440338.0053477087
C06456,retail,64,M,Colima,Lawyer,2022-08-19 20:58:01.405296563,634954.8120788556
C06457,retail,42,M,San Luis Potosí,Freelancer,2024-11-19 16:41:54.902278583,615590.1518509709
C06458,retail,45,M,Sonora,Sales,2022-05-08 02:45:41.425976128,350474.52037214354
C06459,retail,34,F,Chiapas,Sales,2023-02-13 00:49:33.032094326,604120.7545762246
C06460,retail,30,M,Michoacán,Student,2020-07-16 11:09:00.831892586,181081.197469558
C06461,retail,47,F,Puebla,Student,2022-07-30 01:26:19.153326708,235162.41665489893
C06462,retail,44,F,México,Government Employee,2020-05-30 19:46:11.339492259,506447.4892965929
C06463,SME,32,M,Nuevo León,Engineer,2024-07-19 15:17:48.575895693,641652.4449631757
C06464,retail,24,F,Hidalgo,Teacher,2024-09-09 02:11:14.543646229,477860.25977466814
C06465,retail,26,F,Guanajuato,Consultant,2021-11-30 09:35:27.092117160,1781824.297273098
C06466,retail,56,M,Michoacán,Engineer,2022-10-15 10:58:05.542099210,958776.934359008
C06467,retail,34,M,Nayarit,Government Employee,2024-10-25 22:13:39.271007134,411959.31484327954
C06468,retail,37,F,Sinaloa,Business Owner,2024-08-21 03:21:10.811645779,2845154.6510433336
C06469,SME,59,M,México,Student,2024-12-26 00:38:01.852670916,291801.46592906216
C06470,retail,28,F,Chihuahua,Doctor,2025-08-04 08:25:46.660802882,1107457.8150725663
C06471,retail,33,M,Colima,Doctor,2022-05-13 14:37:41.827045345,1129382.8328515403
C06472,retail,32,M,Campeche,Business Owner,2020-10-09 19:45:51.291851113,4747838.878361031
C06473,retail,61,F,Puebla,Student,2024-06-09 23:08:54.333896285,196297.11776625426
C06474,SME,65,F,Sonora,Sales,2020-11-17 21:23:17.543390671,727777.7005662308
C06475,retail,51,M,Michoacán,Student,2024-01-20 18:22:08.831309600,215899.66716988524
C06476,SME,51,F,Puebla,Teacher,2021-09-28 01:39:27.440323229,646357.5294088847
C06477,retail,35,M,Guanajuato,Business Owner,2020-05-08 07:17:03.533744890,933758.7402011214
C06478,retail,65,F,Sonora,Freelancer,2022-04-28 03:04:13.174614283,1190402.5585582056
C06479,retail,45,F,Oaxaca,Accountant,2025-09-21 23:53:32.856005613,938026.9425519941
C06480,retail,52,M,Tabasco,Sales,2021-07-28 20:35:32.058003286,434816.72298360546
C06481,retail,40,M,Baja California,Business Owner,2022-01-25 11:18:59.771604204,3971681.1036933027
